INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,VOX
2558,T,190409,213725,40.714235N,73.948288W,10   ,38  ,86 ,         
2559,T,190409,213726,40.714244N,73.948159W,9    ,38  ,85 ,         
2560,T,190409,213727,40.714256N,73.948028W,9    ,40  ,84 ,         
2561,T,190409,213728,40.714266N,73.947889W,9    ,43  ,83 ,         
2562,T,190409,213729,40.714301N,73.947745W,10   ,46  ,83 ,         
2563,T,190409,213730,40.714318N,73.947598W,10   ,45  ,83 ,         
2564,T,190409,213731,40.714331N,73.947453W,9    ,44  ,83 ,         
2565,T,190409,213732,40.714345N,73.947311W,9    ,41  ,83 ,         
2566,T,190409,213733,40.714358N,73.947176W,9    ,39  ,83 ,         
2567,T,190409,213734,40.714374N,73.947048W,8    ,37  ,83 ,         
2568,T,190409,213735,40.714386N,73.946929W,8    ,34  ,83 ,         
2569,T,190409,213736,40.714398N,73.946828W,7    ,29  ,84 ,         
2570,T,190409,213737,40.714404N,73.946736W,6    ,26  ,84 ,         
2571,T,190409,213738,40.714424N,73.946661W,6    ,24  ,86 ,         
2572,T,190409,213739,40.714415N,73.9466W,6    ,20  ,87 ,         
2573,T,190409,213740,40.714409N,73.946551W,6    ,12  ,87 ,         
2574,T,190409,213741,40.714403N,73.946521W,7    ,7   ,85 ,         
2575,T,190409,213742,40.7144N,73.946499W,7    ,6   ,84 ,         
2576,T,190409,213743,40.714393N,73.946485W,8    ,5   ,83 ,         
2577,T,190409,213744,40.714391N,73.946471W,8    ,0   ,83 ,         
2578,T,190409,213745,40.714401N,73.946468W,9    ,0   ,83 ,         
2579,T,190409,213746,40.714406N,73.946474W,9    ,0   ,83 ,         
2580,T,190409,213747,40.714409N,73.946481W,10   ,0   ,83 ,         
2581,T,190409,213748,40.714411N,73.946483W,10   ,0   ,83 ,         
2582,T,190409,213749,40.714413N,73.946485W,10   ,0   ,83 ,         
2583,T,190409,213750,40.714413N,73.946485W,10   ,0   ,83 ,         
2584,T,190409,213751,40.714415N,73.946474W,10   ,0   ,83 ,         
2585,T,190409,213752,40.714421N,73.946454W,10   ,0   ,83 ,         
2586,T,190409,213753,40.71443N,73.946431W,10   ,0   ,83 ,         
2587,T,190409,213754,40.71443N,73.946411W,10   ,0   ,83 ,         
2588,T,190409,213755,40.714431N,73.946395W,10   ,0   ,83 ,         
2589,T,190409,213756,40.714436N,73.94639W,10   ,0   ,83 ,         
2590,T,190409,213757,40.714446N,73.946388W,9    ,0   ,83 ,         
2591,T,190409,213758,40.714448N,73.946383W,9    ,0   ,83 ,         
2592,T,190409,213759,40.714449N,73.946373W,9    ,4   ,83 ,         
2593,T,190409,213800,40.714463N,73.94635W,8    ,11  ,83 ,         
2594,T,190409,213801,40.714476N,73.946305W,8    ,15  ,82 ,         
2595,T,190409,213802,40.714483N,73.946246W,8    ,17  ,81 ,         
2596,T,190409,213803,40.714499N,73.946184W,8    ,19  ,81 ,         
2597,T,190409,213805,40.714509N,73.946058W,8    ,18  ,82 ,         
2598,T,190409,213806,40.714515N,73.945996W,8    ,17  ,82 ,         
2599,T,190409,213807,40.714515N,73.945946W,8    ,11  ,87 ,         
2600,T,190409,213808,40.714516N,73.945911W,8    ,7   ,87 ,         
2601,T,190409,213809,40.714515N,73.945881W,8    ,6   ,87 ,         
2602,T,190409,213810,40.714515N,73.945853W,8    ,6   ,86 ,         
2603,T,190409,213811,40.714516N,73.945828W,8    ,6   ,85 ,         
2604,T,190409,213812,40.714516N,73.945806W,8    ,6   ,83 ,         
2605,T,190409,213813,40.714513N,73.945785W,8    ,7   ,83 ,         
2606,T,190409,213814,40.714511N,73.945761W,8    ,7   ,82 ,         
2607,T,190409,213815,40.714513N,73.945736W,8    ,6   ,81 ,         
2608,T,190409,213816,40.714513N,73.945711W,8    ,7   ,87 ,         
2609,T,190409,213817,40.714509N,73.945688W,8    ,8   ,89 ,         
2610,T,190409,213818,40.714511N,73.945663W,8    ,8   ,89 ,         
2611,T,190409,213819,40.714513N,73.945638W,8    ,8   ,88 ,         
2612,T,190409,213820,40.714515N,73.945613W,7    ,6   ,88 ,         
2613,T,190409,213821,40.714516N,73.945598W,7    ,3   ,88 ,         
2614,T,190409,213822,40.714518N,73.945591W,7    ,0   ,88 ,         
2615,T,190409,213823,40.714518N,73.94559W,7    ,0   ,88 ,         
2616,T,190409,213824,40.714518N,73.945591W,7    ,0   ,88 ,         
2617,T,190409,213825,40.714515N,73.945591W,7    ,0   ,88 ,         
2618,T,190409,213826,40.714515N,73.945591W,7    ,0   ,88 ,         
2619,T,190409,213827,40.714516N,73.94559W,7    ,0   ,88 ,         
2620,T,190409,213828,40.714516N,73.94559W,7    ,0   ,88 ,         
2621,T,190409,213829,40.714508N,73.945553W,7    ,9   ,85 ,         
2622,T,190409,213830,40.714506N,73.945509W,7    ,15  ,85 ,         
2623,T,190409,213831,40.714501N,73.945459W,7    ,15  ,85 ,         
2624,T,190409,213832,40.714503N,73.945411W,7    ,14  ,85 ,         
2625,T,190409,213833,40.714506N,73.945365W,7    ,13  ,86 ,         
2626,T,190409,213834,40.714509N,73.94532W,7    ,13  ,83 ,         
2627,T,190409,213835,40.714511N,73.945278W,7    ,12  ,84 ,         
2628,T,190409,213836,40.714516N,73.945239W,7    ,11  ,84 ,         
2629,T,190409,213837,40.71452N,73.945208W,7    ,7   ,83 ,         
2630,T,190409,213838,40.71452N,73.945193W,6    ,0   ,83 ,         
2631,T,190409,213839,40.714523N,73.945196W,6    ,0   ,83 ,         
2632,T,190409,213840,40.714521N,73.945201W,6    ,0   ,83 ,         
2633,T,190409,213841,40.714525N,73.945205W,6    ,0   ,83 ,         
2634,T,190409,213842,40.714525N,73.945206W,6    ,0   ,83 ,         
2635,T,190409,213843,40.714525N,73.945208W,6    ,0   ,83 ,         
2636,T,190409,213844,40.714525N,73.945208W,6    ,0   ,83 ,         
2637,T,190409,213845,40.714525N,73.945201W,6    ,0   ,83 ,         
2638,T,190409,213846,40.714528N,73.945174W,6    ,10  ,80 ,         
2639,T,190409,213847,40.714546N,73.945123W,6    ,11  ,83 ,         
2640,T,190409,213848,40.71455N,73.945081W,6    ,11  ,82 ,         
2641,T,190409,213850,40.714551N,73.944999W,7    ,10  ,81 ,         
2642,T,190409,213851,40.714551N,73.944968W,7    ,6   ,83 ,         
2643,T,190409,213852,40.71455N,73.944953W,7    ,0   ,83 ,         
2644,T,190409,213853,40.714546N,73.944946W,7    ,0   ,83 ,         
2645,T,190409,213854,40.714546N,73.944943W,7    ,0   ,83 ,         
2646,T,190409,213855,40.714543N,73.944936W,7    ,0   ,83 ,         
2647,T,190409,213856,40.714539N,73.944933W,7    ,0   ,83 ,         
2648,T,190409,213857,40.714539N,73.944933W,7    ,0   ,83 ,         
2649,T,190409,213858,40.714539N,73.944933W,7    ,0   ,83 ,         
2650,T,190409,213859,40.714539N,73.944933W,7    ,0   ,83 ,         
2651,T,190409,213900,40.714539N,73.944933W,7    ,0   ,83 ,         
2652,T,190409,213901,40.714539N,73.944933W,7    ,0   ,83 ,         
2653,T,190409,213902,40.714539N,73.944933W,7    ,0   ,83 ,         
2654,T,190409,213903,40.714539N,73.944933W,7    ,0   ,83 ,         
2655,T,190409,213904,40.714539N,73.944933W,7    ,0   ,83 ,         
2656,T,190409,213905,40.714539N,73.944933W,7    ,0   ,83 ,         
2657,T,190409,213906,40.714539N,73.944933W,7    ,0   ,83 ,         
2658,T,190409,213907,40.714539N,73.944933W,7    ,0   ,83 ,         
2659,T,190409,213908,40.714539N,73.944933W,7    ,0   ,83 ,         
2660,T,190409,213909,40.714539N,73.944933W,7    ,0   ,83 ,         
2661,T,190409,213910,40.714539N,73.944933W,7    ,0   ,83 ,         
2662,T,190409,213911,40.714539N,73.944933W,7    ,0   ,83 ,         
2663,T,190409,213912,40.714539N,73.944933W,7    ,0   ,83 ,         
2664,T,190409,213913,40.714539N,73.944933W,7    ,0   ,83 ,         
2665,T,190409,213915,40.714539N,73.944933W,7    ,0   ,83 ,         
2666,T,190409,213916,40.714539N,73.944933W,7    ,0   ,83 ,         
2667,T,190409,213917,40.714539N,73.944933W,7    ,0   ,83 ,         
2668,T,190409,213918,40.714539N,73.944933W,7    ,0   ,83 ,         
2669,T,190409,213919,40.714539N,73.944933W,7    ,0   ,83 ,         
2670,T,190409,213920,40.714539N,73.944933W,7    ,0   ,83 ,         
2671,T,190409,213921,40.714539N,73.944933W,7    ,0   ,83 ,         
2672,T,190409,213922,40.714539N,73.944933W,7    ,0   ,83 ,         
2673,T,190409,213923,40.714539N,73.944933W,7    ,0   ,83 ,         
2674,T,190409,213924,40.714539N,73.944933W,7    ,0   ,83 ,         
2675,T,190409,213925,40.714539N,73.944931W,7    ,0   ,83 ,         
2676,T,190409,213926,40.714539N,73.944931W,7    ,0   ,83 ,         
2677,T,190409,213927,40.714539N,73.944931W,7    ,0   ,83 ,         
2678,T,190409,213928,40.714539N,73.944931W,7    ,0   ,83 ,         
2679,T,190409,213929,40.714539N,73.944931W,7    ,0   ,83 ,         
2680,T,190409,213930,40.714539N,73.944931W,7    ,0   ,83 ,         
2681,T,190409,213931,40.714539N,73.944931W,7    ,0   ,83 ,         
2682,T,190409,213932,40.714539N,73.944919W,7    ,4   ,83 ,         
2683,T,190409,213933,40.714539N,73.944901W,7    ,6   ,87 ,         
2684,T,190409,213934,40.714538N,73.944878W,7    ,8   ,84 ,         
2685,T,190409,213935,40.714539N,73.944843W,7    ,11  ,81 ,         
2686,T,190409,213936,40.714541N,73.944798W,7    ,14  ,83 ,         
2687,T,190409,213937,40.71455N,73.944741W,7    ,17  ,81 ,         
2688,T,190409,213938,40.714566N,73.944673W,7    ,22  ,79 ,         
2689,T,190409,213939,40.71458N,73.944591W,6    ,26  ,78 ,         
2690,T,190409,213940,40.714595N,73.944503W,6    ,27  ,78 ,         
2691,T,190409,213941,40.714601N,73.944409W,7    ,28  ,86 ,         
2692,T,190409,214615,40.71465N,73.944413W,12   ,26  ,267,         
2693,T,190409,214616,40.714641N,73.944508W,12   ,31  ,266,         
2694,T,190409,214617,40.71462N,73.944616W,12   ,35  ,265,         
2695,T,190409,214618,40.714598N,73.944739W,12   ,39  ,264,         
2696,T,190409,214619,40.714576N,73.944878W,12   ,43  ,264,         
2697,T,190409,214620,40.71456N,73.945023W,12   ,43  ,262,         
2698,T,190409,214621,40.714543N,73.945164W,11   ,42  ,260,         
2699,T,190409,214622,40.714526N,73.945306W,12   ,43  ,260,         
2700,T,190409,214623,40.714511N,73.945448W,12   ,42  ,260,         
2701,T,190409,214624,40.714494N,73.945586W,12   ,41  ,260,         
2702,T,190409,214625,40.714478N,73.945719W,12   ,40  ,260,         
2703,T,190409,214626,40.714466N,73.945849W,12   ,38  ,261,         
2704,T,190409,214627,40.714453N,73.945974W,12   ,37  ,261,         
2705,T,190409,214628,40.714446N,73.946101W,13   ,38  ,261,         
2706,T,190409,214629,40.714433N,73.946234W,13   ,42  ,262,         
2707,T,190409,214630,40.714418N,73.946373W,13   ,42  ,262,         
2708,T,190409,214631,40.714401N,73.946514W,13   ,42  ,261,         
2709,T,190409,214632,40.714386N,73.946656W,14   ,41  ,261,         
2710,T,190409,214633,40.714379N,73.946795W,14   ,40  ,261,         
2711,T,190409,214634,40.714371N,73.946929W,14   ,38  ,262,         
2712,T,190409,214635,40.714363N,73.947056W,14   ,35  ,263,         
2713,T,190409,214636,40.714355N,73.947166W,13   ,30  ,263,         
2714,T,190409,214637,40.714351N,73.947258W,13   ,23  ,264,         
2715,T,190409,214638,40.714348N,73.947326W,13   ,18  ,265,         
2716,T,190409,214639,40.714348N,73.947379W,12   ,14  ,270,         
2717,T,190409,214640,40.714346N,73.947418W,12   ,9   ,269,         
2718,T,190409,214641,40.714348N,73.947443W,12   ,6   ,270,         
2719,T,190409,214642,40.71435N,73.947454W,12   ,0   ,270,         
2720,T,190409,214643,40.714341N,73.947464W,12   ,0   ,270,         
2721,T,190409,214644,40.71434N,73.947471W,12   ,0   ,270,         
2722,T,190409,214645,40.714336N,73.947473W,12   ,0   ,270,         
2723,T,190409,214646,40.714338N,73.947473W,12   ,0   ,270,         
2724,T,190409,214647,40.714338N,73.947473W,12   ,0   ,270,         
2725,T,190409,214648,40.714338N,73.947471W,12   ,0   ,270,         
2726,T,190409,214649,40.714338N,73.947471W,12   ,0   ,270,         
2727,T,190409,214650,40.714338N,73.947471W,12   ,0   ,270,         
2728,T,190409,214651,40.714338N,73.947469W,12   ,0   ,270,         
2729,T,190409,214652,40.714338N,73.947469W,12   ,0   ,270,         
2730,T,190409,214653,40.714338N,73.947469W,12   ,0   ,270,         
2731,T,190409,214654,40.714338N,73.947469W,12   ,0   ,270,         
2732,T,190409,214655,40.714338N,73.947469W,12   ,0   ,270,         
2733,T,190409,214656,40.714338N,73.947469W,12   ,0   ,270,         
2734,T,190409,214657,40.714338N,73.947469W,12   ,0   ,270,         
2735,T,190409,214658,40.714338N,73.947469W,12   ,0   ,270,         
2736,T,190409,214659,40.714338N,73.947469W,12   ,0   ,270,         
2737,T,190409,214700,40.714338N,73.947469W,12   ,0   ,270,         
2738,T,190409,214701,40.714338N,73.947469W,12   ,0   ,270,         
2739,T,190409,214702,40.714338N,73.947469W,12   ,0   ,270,         
2740,T,190409,214703,40.714338N,73.947469W,12   ,0   ,270,         
2741,T,190409,214704,40.714338N,73.947469W,12   ,0   ,270,         
2742,T,190409,214705,40.714336N,73.947469W,12   ,0   ,270,         
2743,T,190409,214706,40.714336N,73.947469W,12   ,0   ,270,         
2744,T,190409,214707,40.714336N,73.947469W,12   ,0   ,270,         
2745,T,190409,214708,40.714336N,73.947469W,12   ,0   ,270,         
2746,T,190409,214709,40.714336N,73.947469W,12   ,0   ,270,         
2747,T,190409,214710,40.714336N,73.947469W,12   ,0   ,270,         
2748,T,190409,214711,40.714336N,73.947469W,12   ,0   ,270,         
2749,T,190409,214712,40.714334N,73.947503W,12   ,14  ,263,         
2750,T,190409,214713,40.714333N,73.947561W,12   ,18  ,260,         
2751,T,190409,214714,40.714325N,73.947626W,12   ,21  ,262,         
2752,T,190409,214715,40.714329N,73.947703W,12   ,24  ,261,         
2753,T,190409,214716,40.714323N,73.947788W,13   ,26  ,260,         
2754,T,190409,214717,40.714305N,73.947874W,13   ,27  ,258,         
2755,T,190409,214718,40.714293N,73.947975W,13   ,30  ,259,         
2756,T,190409,214719,40.714283N,73.948083W,13   ,33  ,259,         
2757,T,190409,214720,40.714273N,73.948203W,13   ,35  ,260,         
2758,T,190409,214721,40.71426N,73.948323W,13   ,35  ,261,         
2759,T,190409,214722,40.714249N,73.948443W,13   ,36  ,263,         
2760,T,190409,214724,40.714225N,73.948703W,12   ,41  ,263,         
2761,T,190409,214725,40.71421N,73.948838W,12   ,41  ,263,         
2762,T,190409,214726,40.714195N,73.948976W,12   ,41  ,262,         
2763,T,190409,214727,40.71418N,73.949113W,12   ,41  ,262,         
2764,T,190409,214728,40.714165N,73.949248W,12   ,41  ,262,         
2765,T,190409,214729,40.714153N,73.949388W,12   ,41  ,262,         
2766,T,190409,214730,40.714145N,73.949528W,12   ,43  ,264,         
2767,T,190409,214731,40.714139N,73.949675W,12   ,45  ,266,         
2768,T,190409,214732,40.714136N,73.949828W,13   ,46  ,267,         
2769,T,190409,214733,40.714135N,73.949981W,12   ,46  ,269,         
2770,T,190409,214734,40.714135N,73.950136W,12   ,47  ,269,         
2771,T,190409,214735,40.714135N,73.950291W,12   ,46  ,270,         
2772,T,190409,214736,40.714135N,73.950445W,11   ,46  ,270,         
2773,T,190409,214737,40.714136N,73.950599W,11   ,46  ,271,         
2774,T,190409,214738,40.714138N,73.950751W,10   ,46  ,271,         
2775,T,190409,214739,40.714138N,73.950903W,10   ,46  ,271,         
2776,T,190409,214740,40.714138N,73.951053W,11   ,45  ,271,         
2777,T,190409,214741,40.714136N,73.951201W,11   ,44  ,271,         
2778,T,190409,214742,40.714136N,73.951348W,11   ,44  ,270,         
2779,T,190409,214743,40.714139N,73.951493W,10   ,43  ,270,         
2780,T,190409,214745,40.714139N,73.951773W,10   ,41  ,271,         
2781,T,190409,214746,40.714136N,73.951908W,10   ,40  ,270,         
2782,T,190409,214747,40.714131N,73.952034W,9    ,38  ,269,         
2783,T,190409,214748,40.714131N,73.952151W,9    ,33  ,269,         
2784,T,190409,214749,40.71413N,73.952251W,9    ,28  ,269,         
2785,T,190409,214750,40.714125N,73.952334W,9    ,21  ,268,         
2786,T,190409,214751,40.714128N,73.952393W,9    ,13  ,269,         
2787,T,190409,214752,40.71413N,73.952426W,10   ,8   ,268,         
2788,T,190409,214753,40.714135N,73.952443W,10   ,0   ,268,         
2789,T,190409,214754,40.714136N,73.952441W,10   ,0   ,268,         
2790,T,190409,214755,40.714138N,73.952436W,10   ,0   ,268,         
2791,T,190409,214756,40.714139N,73.952433W,9    ,0   ,268,         
2792,T,190409,214757,40.714141N,73.952429W,9    ,0   ,268,         
2793,T,190409,214758,40.714141N,73.952428W,10   ,0   ,268,         
2794,T,190409,214759,40.714141N,73.952428W,10   ,0   ,268,         
2795,T,190409,214800,40.714141N,73.952426W,10   ,0   ,268,         
2796,T,190409,214801,40.714141N,73.952426W,10   ,0   ,268,         
2797,T,190409,214802,40.714141N,73.952428W,10   ,0   ,268,         
2798,T,190409,214803,40.714141N,73.952426W,10   ,0   ,268,         
2799,T,190409,214804,40.714141N,73.952426W,10   ,0   ,268,         
2800,T,190409,214805,40.714141N,73.952426W,10   ,0   ,268,         
2801,T,190409,214806,40.714141N,73.952426W,10   ,0   ,268,         
2802,T,190409,214807,40.714141N,73.952426W,10   ,0   ,268,         
2803,T,190409,214808,40.714141N,73.952426W,10   ,0   ,268,         
2804,T,190409,214809,40.714141N,73.952426W,10   ,0   ,268,         
2805,T,190409,214810,40.714141N,73.952426W,10   ,0   ,268,         
2806,T,190409,214811,40.714141N,73.952426W,10   ,0   ,268,         
2807,T,190409,214812,40.714141N,73.952426W,10   ,0   ,268,         
2808,T,190409,214813,40.714141N,73.952426W,10   ,0   ,268,         
2809,T,190409,214814,40.714141N,73.952426W,10   ,0   ,268,         
2810,T,190409,214815,40.714141N,73.952426W,10   ,0   ,268,         
2811,T,190409,214816,40.714141N,73.952426W,10   ,0   ,268,         
2812,T,190409,214817,40.714141N,73.952426W,10   ,0   ,268,         
2813,T,190409,214818,40.714141N,73.952426W,10   ,0   ,268,         
2814,T,190409,214819,40.714141N,73.952426W,10   ,0   ,268,         
2815,T,190409,214820,40.714141N,73.952426W,10   ,0   ,268,         
2816,T,190409,214821,40.714141N,73.952426W,10   ,0   ,268,         
2817,T,190409,214822,40.714141N,73.952426W,10   ,0   ,268,         
2818,T,190409,214823,40.714141N,73.952426W,10   ,0   ,268,         
2819,T,190409,214824,40.714141N,73.952426W,10   ,0   ,268,         
2820,T,190409,214826,40.714141N,73.952426W,10   ,0   ,268,         
2821,T,190409,214827,40.714141N,73.952426W,10   ,0   ,268,         
2822,T,190409,214828,40.714141N,73.952426W,10   ,0   ,268,         
2823,T,190409,214829,40.714141N,73.952426W,10   ,0   ,268,         
2824,T,190409,214830,40.714141N,73.952426W,10   ,0   ,268,         
2825,T,190409,214831,40.714141N,73.952426W,10   ,0   ,268,         
2826,T,190409,214832,40.714141N,73.952426W,10   ,0   ,268,         
2827,T,190409,214833,40.714141N,73.952426W,10   ,0   ,268,         
2828,T,190409,214834,40.714141N,73.952426W,10   ,0   ,268,         
2829,T,190409,214835,40.714141N,73.952426W,10   ,0   ,268,         
2830,T,190409,214836,40.714141N,73.952426W,10   ,0   ,268,         
2831,T,190409,214837,40.714141N,73.952426W,10   ,0   ,268,         
2832,T,190409,214838,40.714139N,73.952438W,10   ,6   ,272,         
2833,T,190409,214839,40.714139N,73.952468W,10   ,11  ,270,         
2834,T,190409,214840,40.714139N,73.952514W,10   ,16  ,269,         
2835,T,190409,214841,40.714141N,73.952574W,10   ,19  ,271,         
2836,T,190409,214842,40.714143N,73.952645W,9    ,21  ,271,         
