INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,VOX
6004,T,190409,123154,40.714253N,73.948286W,23   ,5   ,260,         
6005,T,190409,123155,40.714255N,73.948311W,23   ,6   ,265,         
6006,T,190409,123156,40.714243N,73.948341W,23   ,6   ,262,         
6007,T,190409,123157,40.714235N,73.948366W,23   ,4   ,259,         
6008,T,190409,123158,40.714229N,73.948376W,23   ,0   ,259,         
6009,T,190409,123159,40.714226N,73.948381W,23   ,0   ,259,         
6010,T,190409,123200,40.714223N,73.948373W,23   ,0   ,259,         
6011,T,190409,123201,40.714218N,73.948363W,23   ,0   ,259,         
6012,T,190409,123202,40.714215N,73.948358W,23   ,0   ,259,         
6013,T,190409,123203,40.714215N,73.948356W,23   ,0   ,259,         
6014,T,190409,123204,40.714215N,73.948358W,23   ,0   ,259,         
6015,T,190409,123205,40.714215N,73.948359W,23   ,0   ,259,         
6016,T,190409,123206,40.71421N,73.948391W,24   ,4   ,259,         
6017,T,190409,123207,40.714206N,73.948421W,24   ,6   ,258,         
6018,T,190409,123208,40.714201N,73.948451W,24   ,8   ,255,         
6019,T,190409,123209,40.714195N,73.948479W,24   ,7   ,254,         
6020,T,190409,123210,40.714193N,73.948506W,24   ,6   ,260,         
6021,T,190409,123211,40.71419N,73.948534W,24   ,8   ,260,         
6022,T,190409,123212,40.714198N,73.948578W,23   ,11  ,261,         
6023,T,190409,123213,40.714195N,73.948624W,23   ,14  ,260,         
6024,T,190409,123214,40.71419N,73.948678W,23   ,15  ,261,         
6025,T,190409,123215,40.714186N,73.94873W,23   ,15  ,263,         
6026,T,190409,123216,40.714183N,73.948773W,24   ,11  ,264,         
6027,T,190409,123217,40.714181N,73.948811W,24   ,10  ,261,         
6028,T,190409,123218,40.714178N,73.948843W,24   ,9   ,261,         
6029,T,190409,123219,40.714176N,73.948878W,24   ,9   ,260,         
6030,T,190409,123220,40.714178N,73.948914W,24   ,10  ,262,         
6031,T,190409,123221,40.714181N,73.948949W,24   ,9   ,270,         
6032,T,190409,123222,40.71418N,73.948976W,24   ,5   ,269,         
6033,T,190409,123223,40.714176N,73.948988W,24   ,0   ,269,         
6034,T,190409,123224,40.714183N,73.948994W,24   ,0   ,269,         
6035,T,190409,123225,40.714198N,73.949003W,24   ,0   ,269,         
6036,T,190409,123226,40.714215N,73.949009W,24   ,0   ,269,         
6037,T,190409,123227,40.714228N,73.949014W,24   ,0   ,269,         
6038,T,190409,123228,40.71424N,73.949019W,24   ,0   ,269,         
6039,T,190409,123229,40.714241N,73.949019W,24   ,0   ,269,         
6040,T,190409,123230,40.714243N,73.949021W,24   ,0   ,269,         
6041,T,190409,123231,40.714243N,73.949023W,24   ,0   ,269,         
6042,T,190409,123232,40.714244N,73.949023W,24   ,0   ,269,         
6043,T,190409,123233,40.714244N,73.949023W,24   ,0   ,269,         
6044,T,190409,123234,40.714246N,73.949021W,24   ,0   ,269,         
6045,T,190409,123235,40.714248N,73.949021W,24   ,0   ,269,         
6046,T,190409,123236,40.714248N,73.949021W,24   ,0   ,269,         
6047,T,190409,123237,40.714249N,73.949019W,24   ,0   ,269,         
6048,T,190409,123238,40.714249N,73.949019W,24   ,0   ,269,         
6049,T,190409,123239,40.714249N,73.949019W,24   ,0   ,269,         
6050,T,190409,123240,40.714251N,73.949018W,24   ,0   ,269,         
6051,T,190409,123241,40.714251N,73.949018W,24   ,0   ,269,         
6052,T,190409,123242,40.714253N,73.949016W,24   ,0   ,269,         
6053,T,190409,123243,40.714253N,73.949016W,24   ,0   ,269,         
6054,T,190409,123244,40.714255N,73.949014W,24   ,0   ,269,         
6055,T,190409,123245,40.714255N,73.949014W,24   ,0   ,269,         
6056,T,190409,123246,40.714256N,73.949014W,24   ,0   ,269,         
6057,T,190409,123247,40.714256N,73.949014W,24   ,0   ,269,         
6058,T,190409,123248,40.714258N,73.949016W,24   ,0   ,269,         
6059,T,190409,123249,40.71426N,73.949016W,24   ,0   ,269,         
6060,T,190409,123250,40.71426N,73.949016W,24   ,0   ,269,         
6061,T,190409,123251,40.714261N,73.949016W,24   ,0   ,269,         
6062,T,190409,123252,40.714261N,73.949014W,24   ,0   ,269,         
6063,T,190409,123253,40.714261N,73.949014W,24   ,0   ,269,         
6064,T,190409,123254,40.714261N,73.949014W,24   ,0   ,269,         
6065,T,190409,123255,40.714261N,73.949014W,24   ,0   ,269,         
6066,T,190409,123256,40.714261N,73.949013W,24   ,0   ,269,         
6067,T,190409,123257,40.714261N,73.949014W,24   ,0   ,269,         
6068,T,190409,123258,40.714261N,73.949036W,24   ,4   ,264,         
6069,T,190409,123259,40.714258N,73.949059W,24   ,5   ,263,         
6070,T,190409,123300,40.714243N,73.949078W,24   ,12  ,263,         
6071,T,190409,123301,40.714231N,73.949128W,25   ,17  ,266,         
6072,T,190409,123302,40.714213N,73.949201W,25   ,20  ,264,         
6073,T,190409,123303,40.714203N,73.949283W,25   ,20  ,267,         
6074,T,190409,123304,40.71419N,73.949363W,25   ,21  ,267,         
6075,T,190409,123305,40.714166N,73.949443W,25   ,21  ,267,         
6076,T,190409,123306,40.714153N,73.949519W,25   ,19  ,267,         
6077,T,190409,123307,40.714145N,73.949585W,25   ,15  ,268,         
6078,T,190409,123308,40.714139N,73.949628W,25   ,11  ,269,         
6079,T,190409,123309,40.714138N,73.949656W,24   ,8   ,269,         
6080,T,190409,123310,40.714138N,73.949678W,24   ,6   ,273,         
6081,T,190409,123311,40.714138N,73.94969W,23   ,0   ,273,         
6082,T,190409,123312,40.714136N,73.949693W,23   ,0   ,273,         
6083,T,190409,123313,40.714136N,73.949693W,23   ,0   ,273,         
6084,T,190409,123314,40.714135N,73.949686W,23   ,0   ,273,         
6085,T,190409,123315,40.714136N,73.949686W,23   ,0   ,273,         
6086,T,190409,123316,40.714136N,73.949686W,23   ,0   ,273,         
6087,T,190409,123317,40.714138N,73.949686W,23   ,0   ,273,         
6088,T,190409,123318,40.714138N,73.949686W,23   ,0   ,273,         
6089,T,190409,123319,40.714138N,73.949686W,23   ,0   ,273,         
6090,T,190409,123320,40.714138N,73.949686W,23   ,0   ,273,         
6091,T,190409,123321,40.714138N,73.949686W,23   ,0   ,273,         
6092,T,190409,123322,40.714138N,73.949686W,23   ,0   ,273,         
6093,T,190409,123323,40.714138N,73.949686W,23   ,0   ,273,         
6094,T,190409,123324,40.714138N,73.949686W,23   ,0   ,273,         
6095,T,190409,123325,40.714138N,73.949686W,23   ,0   ,273,         
6096,T,190409,123326,40.714138N,73.949686W,23   ,0   ,273,         
6097,T,190409,123327,40.714138N,73.949686W,23   ,0   ,273,         
6098,T,190409,123328,40.714138N,73.949686W,23   ,0   ,273,         
6099,T,190409,123329,40.714138N,73.949686W,23   ,0   ,273,         
6100,T,190409,123330,40.714138N,73.949686W,23   ,0   ,273,         
6101,T,190409,123331,40.714138N,73.949686W,23   ,0   ,273,         
6102,T,190409,123332,40.714138N,73.949686W,23   ,0   ,273,         
6103,T,190409,123333,40.714138N,73.949686W,23   ,0   ,273,         
6104,T,190409,123334,40.714138N,73.949686W,23   ,0   ,273,         
6105,T,190409,123335,40.714138N,73.949686W,23   ,0   ,273,         
6106,T,190409,123336,40.714138N,73.949686W,23   ,0   ,273,         
6107,T,190409,123337,40.714138N,73.949686W,23   ,0   ,273,         
6108,T,190409,123338,40.714138N,73.949686W,23   ,0   ,273,         
6109,T,190409,123339,40.714138N,73.949686W,23   ,0   ,273,         
6110,T,190409,123340,40.714138N,73.949686W,23   ,0   ,273,         
6111,T,190409,123341,40.714138N,73.949686W,23   ,0   ,273,         
6112,T,190409,123342,40.714138N,73.949686W,23   ,0   ,273,         
6113,T,190409,123343,40.714138N,73.949686W,23   ,0   ,273,         
6114,T,190409,123344,40.714138N,73.949686W,23   ,0   ,273,         
6115,T,190409,123345,40.714138N,73.949686W,23   ,0   ,273,         
6116,T,190409,123346,40.714138N,73.949686W,23   ,0   ,273,         
6117,T,190409,123347,40.714138N,73.949686W,23   ,0   ,273,         
6118,T,190409,123348,40.714138N,73.949686W,23   ,0   ,273,         
6119,T,190409,123349,40.714138N,73.949686W,23   ,0   ,273,         
6120,T,190409,123350,40.714138N,73.949686W,23   ,0   ,273,         
6121,T,190409,123351,40.714138N,73.949686W,23   ,0   ,273,         
6122,T,190409,123352,40.714138N,73.949686W,23   ,0   ,273,         
6123,T,190409,123353,40.714138N,73.949686W,23   ,0   ,273,         
6124,T,190409,123354,40.714138N,73.949691W,23   ,0   ,273,         
6125,T,190409,123355,40.714138N,73.949698W,23   ,0   ,273,         
6126,T,190409,123356,40.714138N,73.949706W,23   ,4   ,273,         
6127,T,190409,123357,40.714131N,73.949743W,23   ,6   ,269,         
6128,T,190409,123358,40.714123N,73.949791W,23   ,9   ,270,         
6129,T,190409,123359,40.71412N,73.949855W,23   ,9   ,270,         
6130,T,190409,123400,40.714118N,73.949913W,24   ,11  ,273,         
6131,T,190409,123401,40.714105N,73.949956W,24   ,10  ,273,         
6132,T,190409,123402,40.714118N,73.950003W,24   ,9   ,274,         
6133,T,190409,123403,40.714126N,73.950043W,24   ,8   ,269,         
6134,T,190409,123404,40.714126N,73.950075W,24   ,9   ,269,         
6135,T,190409,123405,40.714118N,73.950103W,24   ,9   ,266,         
6136,T,190409,123406,40.714118N,73.950134W,24   ,9   ,268,         
6137,T,190409,123407,40.714116N,73.950165W,24   ,9   ,271,         
6138,T,190409,123408,40.714116N,73.950199W,24   ,10  ,272,         
6139,T,190409,123409,40.714116N,73.950236W,24   ,11  ,271,         
6140,T,190409,123410,40.714121N,73.950283W,24   ,11  ,271,         
6141,T,190409,123411,40.714126N,73.950331W,24   ,13  ,271,         
6142,T,190409,123412,40.71413N,73.950379W,24   ,13  ,271,         
6143,T,190409,123413,40.714131N,73.950431W,24   ,14  ,270,         
6144,T,190409,123414,40.714133N,73.950486W,24   ,15  ,270,         
6145,T,190409,123415,40.714135N,73.950548W,24   ,16  ,271,         
6146,T,190409,123416,40.714145N,73.95061W,24   ,17  ,272,         
6147,T,190409,123417,40.714146N,73.950678W,23   ,18  ,271,         
6148,T,190409,123418,40.714148N,73.950748W,23   ,20  ,271,         
6149,T,190409,123419,40.71415N,73.950826W,23   ,22  ,272,         
6150,T,190409,123420,40.714151N,73.950904W,22   ,22  ,271,         
6151,T,190409,123421,40.714153N,73.950984W,22   ,23  ,271,         
6152,T,190409,123422,40.714153N,73.951063W,22   ,21  ,272,         
6153,T,190409,123423,40.714154N,73.951126W,22   ,17  ,273,         
6154,T,190409,123424,40.714154N,73.951178W,22   ,12  ,273,         
6155,T,190409,123425,40.714154N,73.951216W,21   ,8   ,274,         
6156,T,190409,123426,40.714154N,73.951238W,21   ,3   ,275,         
6157,T,190409,123427,40.714154N,73.951246W,20   ,0   ,275,         
6158,T,190409,123428,40.714156N,73.951249W,21   ,0   ,275,         
6159,T,190409,123429,40.714154N,73.951254W,22   ,0   ,275,         
6160,T,190409,123430,40.714153N,73.951256W,22   ,0   ,275,         
6161,T,190409,123431,40.714153N,73.951256W,22   ,0   ,275,         
6162,T,190409,123432,40.714153N,73.951256W,22   ,0   ,275,         
6163,T,190409,123433,40.714153N,73.951256W,22   ,0   ,275,         
6164,T,190409,123434,40.714153N,73.951256W,22   ,0   ,275,         
6165,T,190409,123435,40.714153N,73.951256W,22   ,0   ,275,         
6166,T,190409,123436,40.714153N,73.951256W,22   ,0   ,275,         
6167,T,190409,123437,40.714153N,73.951256W,22   ,0   ,275,         
6168,T,190409,123438,40.714153N,73.951256W,22   ,0   ,275,         
6169,T,190409,123439,40.714153N,73.951256W,22   ,0   ,275,         
6170,T,190409,123440,40.714153N,73.951256W,22   ,0   ,275,         
6171,T,190409,123441,40.714153N,73.951256W,22   ,0   ,275,         
6172,T,190409,123442,40.714153N,73.951256W,22   ,0   ,275,         
6173,T,190409,123443,40.714153N,73.951256W,22   ,0   ,275,         
6174,T,190409,123444,40.714153N,73.951256W,22   ,0   ,275,         
6175,T,190409,123445,40.714153N,73.951258W,22   ,0   ,275,         
6176,T,190409,123446,40.714153N,73.951258W,22   ,0   ,275,         
6177,T,190409,123447,40.714153N,73.951258W,22   ,0   ,275,         
6178,T,190409,123448,40.714153N,73.951258W,22   ,0   ,275,         
6179,T,190409,123449,40.714151N,73.95126W,22   ,0   ,275,         
6180,T,190409,123450,40.714151N,73.95126W,22   ,0   ,275,         
6181,T,190409,123451,40.714151N,73.95126W,22   ,0   ,275,         
6182,T,190409,123452,40.714151N,73.95126W,22   ,0   ,275,         
6183,T,190409,123453,40.714151N,73.95126W,23   ,0   ,275,         
6184,T,190409,123454,40.714151N,73.951258W,23   ,0   ,275,         
6185,T,190409,123455,40.714151N,73.951258W,23   ,0   ,275,         
6186,T,190409,123456,40.714151N,73.951258W,23   ,0   ,275,         
6187,T,190409,123457,40.714151N,73.951258W,23   ,0   ,275,         
6188,T,190409,123458,40.714151N,73.951258W,23   ,0   ,275,         
6189,T,190409,123459,40.714151N,73.951258W,23   ,0   ,275,         
6190,T,190409,123500,40.714151N,73.951258W,23   ,0   ,275,         
6191,T,190409,123501,40.714151N,73.951258W,23   ,0   ,275,         
6192,T,190409,123502,40.714151N,73.951258W,23   ,0   ,275,         
6193,T,190409,123503,40.714151N,73.951258W,23   ,0   ,275,         
6194,T,190409,123504,40.714151N,73.951258W,23   ,0   ,275,         
6195,T,190409,123505,40.714151N,73.951258W,23   ,0   ,275,         
6196,T,190409,123506,40.714151N,73.951258W,23   ,0   ,275,         
6197,T,190409,123507,40.714151N,73.951258W,23   ,0   ,275,         
6198,T,190409,123508,40.714151N,73.951258W,23   ,0   ,275,         
6199,T,190409,123509,40.714151N,73.95126W,23   ,0   ,275,         
6200,T,190409,123510,40.71415N,73.951266W,23   ,4   ,275,         
6201,T,190409,123511,40.714141N,73.951299W,23   ,6   ,255,         
6202,T,190409,123512,40.714133N,73.951346W,23   ,10  ,257,         
6203,T,190409,123513,40.714101N,73.951411W,23   ,12  ,258,         
6204,T,190409,123514,40.714096N,73.951473W,23   ,17  ,259,         
6205,T,190409,123515,40.714093N,73.951539W,23   ,19  ,260,         
6206,T,190409,124146,40.714101N,73.951578W,17   ,34  ,87 ,         
6207,T,190409,124147,40.7141N,73.951461W,17   ,32  ,87 ,         
6208,T,190409,124148,40.714101N,73.951353W,16   ,32  ,88 ,         
6209,T,190409,124149,40.714105N,73.951248W,16   ,31  ,88 ,         
6210,T,190409,124150,40.714101N,73.951133W,17   ,32  ,88 ,         
6211,T,190409,124151,40.71412N,73.951021W,17   ,34  ,89 ,         
6212,T,190409,124152,40.71412N,73.950903W,17   ,33  ,89 ,         
6213,T,190409,124153,40.714136N,73.95079W,18   ,34  ,88 ,         
6214,T,190409,124154,40.714138N,73.950676W,18   ,33  ,88 ,         
6215,T,190409,124155,40.714141N,73.950561W,18   ,34  ,89 ,         
6216,T,190409,124156,40.714141N,73.950448W,19   ,33  ,90 ,         
6217,T,190409,124157,40.71415N,73.950343W,19   ,31  ,91 ,         
6218,T,190409,124158,40.71415N,73.950239W,19   ,30  ,91 ,         
6219,T,190409,124159,40.714118N,73.950116W,20   ,29  ,91 ,         
6220,T,190409,124200,40.714116N,73.950021W,20   ,28  ,91 ,         
6221,T,190409,124201,40.7141N,73.949914W,21   ,28  ,91 ,         
6222,T,190409,124202,40.714086N,73.949818W,22   ,27  ,90 ,         
6223,T,190409,124203,40.714076N,73.949729W,22   ,25  ,90 ,         
6224,T,190409,124204,40.714075N,73.949645W,22   ,25  ,90 ,         
6225,T,190409,124205,40.714075N,73.949564W,23   ,23  ,90 ,         
6226,T,190409,124206,40.714071N,73.949493W,24   ,22  ,91 ,         
6227,T,190409,124207,40.714088N,73.949421W,25   ,20  ,90 ,         
6228,T,190409,124208,40.714096N,73.949354W,25   ,19  ,89 ,         
6229,T,190409,124209,40.7141N,73.949291W,25   ,19  ,89 ,         
6230,T,190409,124210,40.714103N,73.949234W,25   ,18  ,88 ,         
6231,T,190409,124211,40.71412N,73.949178W,26   ,17  ,87 ,         
6232,T,190409,124212,40.714133N,73.949124W,26   ,17  ,85 ,         
6233,T,190409,124213,40.714138N,73.949071W,26   ,16  ,84 ,         
6234,T,190409,124214,40.714145N,73.949019W,26   ,16  ,85 ,         
6235,T,190409,124215,40.714153N,73.948969W,26   ,15  ,85 ,         
6236,T,190409,124216,40.714156N,73.948923W,26   ,14  ,84 ,         
6237,T,190409,124217,40.714161N,73.948883W,27   ,10  ,84 ,         
6238,T,190409,124218,40.714168N,73.94886W,27   ,5   ,91 ,         
6239,T,190409,124219,40.714168N,73.948843W,28   ,4   ,91 ,         
6240,T,190409,124220,40.714173N,73.94883W,28   ,4   ,91 ,         
6241,T,190409,124221,40.714178N,73.948818W,28   ,0   ,91 ,         
6242,T,190409,124222,40.71418N,73.948818W,28   ,0   ,91 ,         
6243,T,190409,124223,40.714183N,73.948818W,28   ,0   ,91 ,         
6244,T,190409,124224,40.714181N,73.94882W,28   ,0   ,91 ,         
6245,T,190409,124225,40.71418N,73.948823W,28   ,0   ,91 ,         
6246,T,190409,124226,40.714178N,73.948824W,28   ,0   ,91 ,         
6247,T,190409,124227,40.714178N,73.948824W,28   ,0   ,91 ,         
6248,T,190409,124228,40.714178N,73.948824W,28   ,0   ,91 ,         
6249,T,190409,124229,40.714178N,73.948824W,28   ,0   ,91 ,         
6250,T,190409,124230,40.714178N,73.948824W,28   ,0   ,91 ,         
6251,T,190409,124231,40.714178N,73.948824W,28   ,0   ,91 ,         
6252,T,190409,124232,40.714178N,73.948824W,28   ,0   ,91 ,         
6253,T,190409,124233,40.714178N,73.948824W,28   ,0   ,91 ,         
6254,T,190409,124234,40.714178N,73.948824W,28   ,0   ,91 ,         
6255,T,190409,124235,40.714178N,73.948824W,28   ,0   ,91 ,         
6256,T,190409,124236,40.714178N,73.948824W,28   ,0   ,91 ,         
6257,T,190409,124237,40.714178N,73.948824W,28   ,0   ,91 ,         
6258,T,190409,124238,40.714178N,73.948824W,28   ,0   ,91 ,         
6259,T,190409,124239,40.714178N,73.948824W,28   ,0   ,91 ,         
6260,T,190409,124240,40.714178N,73.948824W,28   ,0   ,91 ,         
6261,T,190409,124241,40.714178N,73.948824W,28   ,0   ,91 ,         
6262,T,190409,124242,40.714178N,73.948824W,28   ,0   ,91 ,         
6263,T,190409,124243,40.714178N,73.948824W,28   ,0   ,91 ,         
6264,T,190409,124244,40.714178N,73.948824W,28   ,0   ,91 ,         
6265,T,190409,124245,40.714178N,73.948824W,28   ,0   ,91 ,         
6266,T,190409,124246,40.71418N,73.948824W,28   ,0   ,91 ,         
6267,T,190409,124247,40.71418N,73.948823W,28   ,0   ,91 ,         
6268,T,190409,124248,40.71418N,73.948823W,28   ,0   ,91 ,         
6269,T,190409,124249,40.714184N,73.948798W,28   ,9   ,75 ,         
6270,T,190409,124250,40.714195N,73.948766W,28   ,11  ,75 ,         
6271,T,190409,124251,40.714203N,73.948719W,28   ,13  ,75 ,         
6272,T,190409,124252,40.714229N,73.948673W,28   ,13  ,76 ,         
6273,T,190409,124253,40.714238N,73.94862W,29   ,15  ,77 ,         
6274,T,190409,124254,40.714246N,73.948568W,28   ,16  ,80 ,         
6275,T,190409,124255,40.714251N,73.948506W,28   ,18  ,81 ,         
6276,T,190409,124256,40.714269N,73.948436W,28   ,22  ,82 ,         
6277,T,190409,124257,40.714283N,73.948359W,28   ,24  ,82 ,         
6278,T,190409,124258,40.714296N,73.948278W,28   ,25  ,81 ,         
6279,T,190409,124259,40.714305N,73.948191W,28   ,25  ,81 ,         
6280,T,190409,124300,40.714316N,73.948111W,27   ,24  ,81 ,         
6281,T,190409,124301,40.714329N,73.948033W,27   ,23  ,80 ,         
6282,T,190409,124302,40.71434N,73.947953W,27   ,25  ,80 ,         
6283,T,190409,124303,40.71435N,73.947868W,27   ,26  ,78 ,         
6284,T,190409,124304,40.714356N,73.947775W,27   ,27  ,77 ,         
6285,T,190409,124305,40.714361N,73.947678W,28   ,29  ,81 ,         
6286,T,190409,124306,40.714366N,73.94758W,28   ,30  ,82 ,         
6287,T,190409,124307,40.714374N,73.947475W,28   ,32  ,83 ,         
6288,T,190409,124308,40.714383N,73.947364W,28   ,33  ,83 ,         
6289,T,190409,124309,40.714393N,73.947256W,28   ,33  ,83 ,         
6290,T,190409,124310,40.714404N,73.947146W,28   ,33  ,83 ,         
6291,T,190409,124311,40.714416N,73.947034W,28   ,35  ,81 ,         
6292,T,190409,124312,40.71443N,73.946914W,28   ,37  ,80 ,         
6293,T,190409,124313,40.714443N,73.946791W,28   ,37  ,80 ,         
6294,T,190409,124314,40.714456N,73.946671W,28   ,36  ,79 ,         
6295,T,190409,124315,40.714466N,73.946555W,28   ,35  ,80 ,         
6296,T,190409,124316,40.714476N,73.94644W,28   ,34  ,81 ,         
6297,T,190409,124317,40.714486N,73.94633W,29   ,33  ,82 ,         
6298,T,190409,124318,40.714491N,73.946221W,29   ,32  ,82 ,         
6299,T,190409,124319,40.714496N,73.946114W,29   ,32  ,82 ,         
6300,T,190409,124320,40.714505N,73.946006W,29   ,32  ,83 ,         
6301,T,190409,124321,40.714508N,73.945898W,30   ,32  ,83 ,         
6302,T,190409,124322,40.714515N,73.94579W,30   ,33  ,84 ,         
6303,T,190409,124323,40.714526N,73.945674W,30   ,35  ,84 ,         
6304,T,190409,124324,40.714538N,73.945556W,30   ,36  ,82 ,         
6305,T,190409,124325,40.714548N,73.945438W,30   ,35  ,82 ,         
6306,T,190409,124326,40.714554N,73.945321W,30   ,35  ,82 ,         
6307,T,190409,124327,40.714565N,73.945201W,30   ,36  ,82 ,         
6308,T,190409,124328,40.714576N,73.945081W,31   ,36  ,82 ,         
6309,T,190409,124329,40.714589N,73.944969W,31   ,34  ,82 ,         
6310,T,190409,124330,40.714615N,73.944861W,31   ,33  ,81 ,         
6311,T,190409,124331,40.714629N,73.944749W,31   ,34  ,81 ,         
6312,T,190409,124332,40.714644N,73.944638W,31   ,33  ,81 ,         
6313,T,190409,124333,40.714658N,73.944528W,32   ,33  ,80 ,         
6314,T,190409,124334,40.714663N,73.944418W,32   ,32  ,80 ,         
6315,T,190409,124335,40.714666N,73.944308W,32   ,32  ,81 ,         
6316,T,190409,124336,40.714674N,73.944211W,32   ,26  ,80 ,         
6317,T,190409,124337,40.714679N,73.944138W,33   ,20  ,81 ,         
6318,T,190409,124338,40.71467N,73.944089W,33   ,16  ,81 ,         
6319,T,190409,124339,40.714676N,73.944041W,33   ,14  ,80 ,         
6320,T,190409,124340,40.714681N,73.943993W,33   ,14  ,79 ,         
6321,T,190409,124341,40.714686N,73.943943W,33   ,14  ,79 ,         
6322,T,190409,124342,40.714693N,73.9439W,33   ,11  ,78 ,         
6323,T,190409,124343,40.714703N,73.943879W,33   ,3   ,78 ,         
6324,T,190409,124344,40.71471N,73.94387W,33   ,0   ,78 ,         
6325,T,190409,124345,40.714715N,73.943868W,33   ,0   ,78 ,         
6326,T,190409,124346,40.714716N,73.943868W,32   ,0   ,78 ,         
6327,T,190409,124347,40.714715N,73.943866W,33   ,0   ,78 ,         
6328,T,190409,124348,40.714715N,73.943868W,33   ,0   ,78 ,         
6329,T,190409,124349,40.714716N,73.94387W,33   ,0   ,78 ,         
6330,T,190409,124350,40.714716N,73.94387W,33   ,0   ,78 ,         
6331,T,190409,124351,40.714716N,73.94387W,33   ,0   ,78 ,         
6332,T,190409,124352,40.714716N,73.94387W,33   ,0   ,78 ,         
6333,T,190409,124353,40.714716N,73.94387W,33   ,0   ,78 ,         
6334,T,190409,124354,40.714716N,73.94387W,33   ,0   ,78 ,         
6335,T,190409,124355,40.714716N,73.94387W,33   ,0   ,78 ,         
6336,T,190409,124356,40.714716N,73.94387W,33   ,0   ,78 ,         
6337,T,190409,124357,40.714716N,73.94387W,33   ,0   ,78 ,         
6338,T,190409,124358,40.714716N,73.94387W,33   ,0   ,78 ,         
6339,T,190409,124359,40.714716N,73.94387W,33   ,0   ,78 ,         
6340,T,190409,124400,40.714718N,73.943863W,33   ,0   ,78 ,         
6341,T,190409,124401,40.714718N,73.943863W,33   ,0   ,78 ,         
6342,T,190409,124402,40.714718N,73.943863W,33   ,0   ,78 ,         
6343,T,190409,124403,40.714718N,73.943863W,33   ,0   ,78 ,         
6344,T,190409,124404,40.714718N,73.943863W,33   ,0   ,78 ,         
6345,T,190409,124405,40.714718N,73.943863W,33   ,0   ,78 ,         
6346,T,190409,124406,40.714718N,73.943863W,33   ,0   ,78 ,         
6347,T,190409,124407,40.714718N,73.943863W,33   ,0   ,78 ,         
6348,T,190409,124408,40.714718N,73.943863W,33   ,0   ,78 ,         
6349,T,190409,124409,40.714718N,73.943863W,33   ,0   ,78 ,         
6350,T,190409,124410,40.714718N,73.943863W,33   ,0   ,78 ,         
6351,T,190409,124411,40.714718N,73.943863W,33   ,0   ,78 ,         
6352,T,190409,124412,40.714718N,73.943863W,33   ,0   ,78 ,         
6353,T,190409,124413,40.714718N,73.943863W,33   ,0   ,78 ,         
6354,T,190409,124414,40.714718N,73.943863W,33   ,0   ,78 ,         
6355,T,190409,124415,40.714718N,73.943863W,33   ,0   ,78 ,         
6356,T,190409,124416,40.714718N,73.943863W,33   ,0   ,78 ,         
6357,T,190409,124417,40.714718N,73.943863W,33   ,0   ,78 ,         
6358,T,190409,124418,40.714718N,73.943853W,33   ,6   ,82 ,         
6359,T,190409,124419,40.714721N,73.943823W,33   ,9   ,84 ,         
6360,T,190409,124420,40.714748N,73.943766W,33   ,12  ,70 ,         
6361,T,190409,124421,40.714763N,73.943718W,33   ,10  ,71 ,         
6362,T,190409,124422,40.714769N,73.943678W,33   ,10  ,72 ,         
6363,T,190409,124423,40.714774N,73.943636W,33   ,12  ,72 ,         
6364,T,190409,124424,40.71478N,73.943586W,33   ,15  ,73 ,         
6365,T,190409,124425,40.714786N,73.943528W,33   ,17  ,74 ,         
6366,T,190409,124426,40.714783N,73.943461W,33   ,18  ,75 ,         
6367,T,190409,124427,40.714788N,73.943393W,33   ,20  ,76 ,         
6368,T,190409,124428,40.714796N,73.943323W,33   ,21  ,77 ,         
6369,T,190409,124429,40.714809N,73.943248W,33   ,22  ,79 ,         
6370,T,190409,124430,40.714823N,73.943173W,33   ,23  ,81 ,         
6371,T,190409,124431,40.714833N,73.943098W,33   ,23  ,83 ,         
6372,T,190409,124432,40.71484N,73.943021W,32   ,23  ,85 ,         
6373,T,190409,124433,40.714851N,73.942943W,32   ,23  ,85 ,         
6374,T,190409,124434,40.714859N,73.942864W,32   ,23  ,84 ,         
6375,T,190409,124435,40.714865N,73.942779W,32   ,24  ,84 ,         
6376,T,190409,124436,40.714868N,73.942696W,32   ,24  ,82 ,         
6377,T,190409,124437,40.714873N,73.942613W,32   ,24  ,82 ,         
6378,T,190409,124438,40.714873N,73.942526W,32   ,24  ,83 ,         
6379,T,190409,124439,40.714873N,73.942441W,32   ,24  ,84 ,         
6380,T,190409,124440,40.714843N,73.942351W,32   ,23  ,86 ,         
6381,T,190409,124441,40.714818N,73.942259W,31   ,25  ,88 ,         
6382,T,190409,124442,40.714796N,73.942166W,30   ,27  ,90 ,         
6383,T,190409,124443,40.714785N,73.942069W,29   ,29  ,91 ,         
6384,T,190409,124444,40.71478N,73.941969W,29   ,30  ,92 ,         
6385,T,190409,124445,40.714771N,73.941868W,29   ,30  ,93 ,         
6386,T,190409,124446,40.714764N,73.941766W,28   ,30  ,94 ,         
6387,T,190409,124447,40.714759N,73.941664W,28   ,30  ,94 ,         
6388,T,190409,124448,40.714751N,73.941563W,28   ,29  ,93 ,         
6389,T,190409,124449,40.714741N,73.941464W,27   ,28  ,92 ,         
6390,T,190409,124450,40.714738N,73.94137W,27   ,29  ,92 ,         
